,Address,City,State,Zip Code,Full Address,Latitude,Longitude
9796,9500 Springboro Pike,Miamisburg,OH,10788-100027,"9500 Springboro Pike, Miamisburg, OH",39.640223,-84.224986
9800,210 Sterling Run Blvd,Mt Orab,OH,8894-150408,"210 Sterling Run Blvd, Mt Orab, OH",39.038308572414095,-83.92181172537877
9801,855 Coshocton Ave,Mt Vernon,OH,72827-87635,"855 Coshocton Ave, Mt Vernon, OH",40.399795,-82.45781023529412
9802,220 Market St,New Albany,OH,2560-40499,"220 Market St, New Albany, OH",40.081274449999995,-82.81511786693167
9805,1155 North 21st Street,Newark,OH,29010-248688,"1155 North 21st Street, Newark, OH",40.079681979394216,-82.42816985910531
9806,5555 Youngstown-Warren Road,Niles,OH,10287-100622,"5555 Youngstown-Warren Road, Niles, OH",41.2151044,-80.75151608650097
9807,5555 Youngstown Warren Road,Niles,OH,27534-244167,"5555 Youngstown Warren Road, Niles, OH",41.2151044,-80.75151608650097
9808,2197 E. Maple Street,North Canton,OH,2577-48819,"2197 E. Maple Street, North Canton, OH",40.87509970854271,-81.3659384321608
9810,24646 Brookpark Rd,North Olmsted,OH,76415-96610,"24646 Brookpark Rd, North Olmsted, OH",41.4198845,-81.8947051
9811,23420 Lorain Road,North Olmsted,OH,28181-250429,"23420 Lorain Road, North Olmsted, OH",41.43409745454546,-81.88101463636363
9812,4954 Great Northern Blvd.,North Olmsted,OH,2721-87261,"4954 Great Northern Blvd., North Olmsted, OH",41.41644735,-81.90596310144514
9813,27264 Lorain Rd,North Olmsted,OH,27456-74435,"27264 Lorain Rd, North Olmsted, OH",41.4174356,-81.9262437
9814,4954 Great Northern Mall,North Olmsted,OH,28541-250013,"4954 Great Northern Mall, North Olmsted, OH",41.41644735,-81.90596310144514
9815,24950 Lorain Road,North Olmsted,OH,2315-1987,"24950 Lorain Road, North Olmsted, OH",41.425427497326204,-81.89782154545455
9816,8282 Golden Link Blvd,Northfield,OH,76288-91940,"8282 Golden Link Blvd, Northfield, OH",41.3131774,-81.5263203
9817,3763 Montgomery Rd,Norwood,OH,24141-202466,"3763 Montgomery Rd, Norwood, OH",39.1652462,-84.4539617
9818,2424 Far Hills Avenue,Oakwood,OH,2384-10478,"2424 Far Hills Avenue, Oakwood, OH",39.70887183333333,-84.17087497619048
9819,3301 Navarre Ave,Oregon,OH,73845-119746,"3301 Navarre Ave, Oregon, OH",41.63708454545454,-83.46989011363635
9820,300 S Locust St,Oxford,OH,20078-194451,"300 S Locust St, Oxford, OH",39.50563425930579,-84.7495272081215
9821,19 East High Street,Oxford,OH,2588-51399,"19 East High Street, Oxford, OH",39.5104007,-84.7418313
9822,571 Maple Street,Oxford,OH,47411-250258,"571 Maple Street, Oxford, OH",44.55206000988485,-70.56159500988484
9823,6780 Ridge Road,Parma,OH,9309-96176,"6780 Ridge Road, Parma, OH",41.3801526,-81.7352334
9824,1086 West Pleasant Valley Road,Parma,OH,25041-239726,"1086 West Pleasant Valley Road, Parma, OH",41.36157872864322,-81.68676588442212
9825,6850 Ridge Rd,Parma,OH,76535-99372,"6850 Ridge Rd, Parma, OH",41.3780836,-81.7360993
9826,310 East Broad Street,Pataskala,OH,73719-108103,"310 East Broad Street, Pataskala, OH",39.988632,-82.762103
9827,10680 Fremont Pike,Perrysburg,OH,19772-188124,"10680 Fremont Pike, Perrysburg, OH",41.5491106,-83.5993139
9829,27386 Carronade Dr,Perrysburg,OH,72865-262664,"27386 Carronade Dr, Perrysburg, OH",41.547567666666666,-83.59802804761905
9830,1045 N Hill Rd,Pickerington,OH,72806-87642,"1045 N Hill Rd, Pickerington, OH",39.864012,-82.7607
9832,1247 Boardman Poland Rd,Poland,OH,2583-48779,"1247 Boardman Poland Rd, Poland, OH",41.0242742,-80.6216909
9833,811 Gay St,Portsmouth,OH,79500-101770,"811 Gay St, Portsmouth, OH",38.736520636363636,-82.99451048484849
9834,9700 Sawmill Parkway,Powell,OH,2576-40539,"9700 Sawmill Parkway, Powell, OH",40.157952215533605,-83.0915046394078
9835,10560 Sawmill Rd,Powell,OH,23499-217691,"10560 Sawmill Rd, Powell, OH",40.14496728719461,-83.08897715586795
9836,3975 W Powell Rd,Powell,OH,73890-97130,"3975 W Powell Rd, Powell, OH",40.157066,-83.048344
9840,4 Limited Pkwy,Reynoldsburg,OH,75489-112624,"4 Limited Pkwy, Reynoldsburg, OH",39.9815101,-82.7726162
9841,19555 Detroit Road,Rocky River,OH,2333-4740,"19555 Detroit Road, Rocky River, OH",41.480177634146344,-81.83908619512195
9842,22160 Center Ridge Rd,Rocky River,OH,24894-239195,"22160 Center Ridge Rd, Rocky River, OH",41.458672885365566,-81.86416289994062
9843,226 E Perkins Ave,Sandusky,OH,29829-248567,"226 E Perkins Ave, Sandusky, OH",41.432649390116445,-82.69449608040755
9844,4020 Milan Rd,Sandusky,OH,76605-103823,"4020 Milan Rd, Sandusky, OH",41.4409198,-82.6962242
9845,4912 Milan Rd,Sandusky,OH,9440-96856,"4912 Milan Rd, Sandusky, OH",41.4409198,-82.6962242
9846,8834 Lake Road,Seville,OH,75528-56319,"8834 Lake Road, Seville, OH",-32.1419794,115.9752474
9847,12164 Lebanon Road,Sharonville,OH,73705-101999,"12164 Lebanon Road, Sharonville, OH",39.2965014,-84.38979601942799
9848,2100 W. Michigan Street,Sidney,OH,73974-113205,"2100 W. Michigan Street, Sidney, OH",40.28741,-84.210144
9849,34182 Aurora Road,Solon,OH,18299-185844,"34182 Aurora Road, Solon, OH",41.3844442755341,-81.43501193975311
9850,34310 Aurora Rd,Solon,OH,23958-229010,"34310 Aurora Rd, Solon, OH",41.38197805,-81.4365500216203
9851,13939 Cedar Road,South Euclid,OH,2297-169945,"13939 Cedar Road, South Euclid, OH",41.5017629,-81.5383521
9852,636 Corwin Nixon Blvd,South Lebanon,OH,21375-209485,"636 Corwin Nixon Blvd, South Lebanon, OH",39.378757551020406,-84.22255295918367
9853,400 Corwin Nixon Blvd,South Lebanon,OH,70352-138225,"400 Corwin Nixon Blvd, South Lebanon, OH",39.378374,-84.22168
9854,900 E Kemper Rd,Springdale,OH,17950-184388,"900 E Kemper Rd, Springdale, OH",39.28659422941176,-84.45463092352942
9855,11700 Princeton Pike,Springdale,OH,24568-236524,"11700 Princeton Pike, Springdale, OH",39.289092,-84.4650503
9856,475 Fortman Dr,St Mary's,OH,22113-217692,"475 Fortman Dr, St Mary's, OH",40.555744,-84.3847327
9859,4294 Kent Road,Stow,OH,13265-105382,"4294 Kent Road, Stow, OH",41.156889787648645,-81.40768195680455
9860,4200 Kent Rd,Stow,OH,76734-101531,"4200 Kent Rd, Stow, OH",41.15744335781535,-81.41167227064636
9861,1144 SR-303,Streetsboro,OH,76597-101600,"1144 SR-303, Streetsboro, OH",41.23700765,-81.35328650483248
9862,9712 Singletary Drive,Streetsboro,OH,11977-104541,"9712 Singletary Drive, Streetsboro, OH",41.2517937,-81.3602227
9863,18062 Royalton Rd,Strongsville,OH,2702-72825,"18062 Royalton Rd, Strongsville, OH",41.3137390851005,-81.82815993810566
9864,1004 Southpark Center,Strongsville,OH,28620-249928,"1004 Southpark Center, Strongsville, OH",41.3061869,-81.8157275
9865,15919 Pearl Rd,Strongsville,OH,22989-222127,"15919 Pearl Rd, Strongsville, OH",41.30061155,-81.83331149369222
9866,18200 Royalton Rd,Strongsville,OH,76382-97125,"18200 Royalton Rd, Strongsville, OH",41.3171306,-81.8279821
9867,500 Southpark Mall,Strongsville,OH,13960-88301,"500 Southpark Mall, Strongsville, OH",41.308446,-81.82015478265961
9870,6235 Monroe St.,Sylvania,OH,79301-100891,"6235 Monroe St., Sylvania, OH",41.7147177,-83.69257738232278
9871,7545 Sylvania Ave,Sylvania,OH,72585-107978,"7545 Sylvania Ave, Sylvania, OH",41.6867107,-83.7242649
9872,3305 W. Central Avenue,Toledo,OH,9772-98362,"3305 W. Central Avenue, Toledo, OH",41.67729426262626,-83.62291035353536
9874,5001 Monroe St.,Toledo,OH,28756-249861,"5001 Monroe St., Toledo, OH",41.69776706575533,-83.6411262917737
9875,833 WEST ALEXIS ROAD,TOLEDO,OH,47260-256128,"833 WEST ALEXIS ROAD, TOLEDO, OH",41.721547875,-83.56278769318182
9876,1260 S. Reynolds Road,Toledo,OH,11373-103632,"1260 S. Reynolds Road, Toledo, OH",41.616897,-83.664676
9877,4925 Jackman Rd,Toledo,OH,72862-87657,"4925 Jackman Rd, Toledo, OH",41.70584522222222,-83.58553062222222
9878,2257 N Holland Sylvania Rd,Toledo,OH,29009-133410,"2257 N Holland Sylvania Rd, Toledo, OH",41.66296142857143,-83.68264128571428
9879,6975 W. Central Ave,Toledo,OH,21314-209465,"6975 W. Central Ave, Toledo, OH",41.6772269,-83.6304447
9880,5231 Monroe St,Toledo,OH,2831-250113,"5231 Monroe St, Toledo, OH",41.7015855,-83.65327110091361
9881,731 W Market St,Troy,OH,72888-254885,"731 W Market St, Troy, OH",40.02993060810121,-84.21885659511292
9882,2728 East Aurora Road,Twinsburg,OH,11857-105391,"2728 East Aurora Road, Twinsburg, OH",41.31134880808081,-81.44340383838383
9885,1315 W Lane Ave,Upper Arlington,OH,2465-19281,"1315 W Lane Ave, Upper Arlington, OH",40.0064142,-83.0457494
9886,3235 Tremont Rd.,Upper Arlington,OH,13861-108283,"3235 Tremont Rd., Upper Arlington, OH",40.0229646,-83.0596187
9888,988 High Street,Wadsworth,OH,17836-176104,"988 High Street, Wadsworth, OH",41.05062017640685,-81.72892452440729
9889,1183 Williams Reserve Blvd,Wadsworth,OH,76559-97456,"1183 Williams Reserve Blvd, Wadsworth, OH",41.03942418904241,-81.68942510030404
9890,1926 Niles Cortland Road SE,Warren,OH,10243-100340,"1926 Niles Cortland Road SE, Warren, OH",41.2174242,-80.7413407
9891,8730 Waterville Swanton Rd.,Waterville,OH,16037-166007,"8730 Waterville Swanton Rd., Waterville, OH",41.5068252,-83.7482797
9892,220 WAVERLY PLAZA,WAVERLY,OH,47963-255225,"220 WAVERLY PLAZA, WAVERLY, OH",39.1245127,-82.9946221
9898,7783 Cox Lane,Westchester,OH,13961-107713,"7783 Cox Lane, Westchester, OH",39.353557071950505,-84.3663841060007
9899,9244 Floer Drive,Westchester,OH,9891-97480,"9244 Floer Drive, Westchester, OH",39.32251981161161,-84.43082243284641
9900,55 W Schrock Rd,Westerville,OH,24967-88919,"55 W Schrock Rd, Westerville, OH",40.10971028501659,-82.92721305358111
9901,5991 Sunbury Rd,Westerville,OH,72962-93007,"5991 Sunbury Rd, Westerville, OH",40.08339518181818,-82.89574263636364
9903,533 South State Street,Westerville,OH,2376-4431,"533 South State Street, Westerville, OH",40.1122542,-82.9266578
9904,650 N State St,Westerville,OH,72903-95782,"650 N State St, Westerville, OH",40.141853266666665,-82.92701466666666
9905,1 American Blvd,Westlake,OH,21528-193546,"1 American Blvd, Westlake, OH",41.45521195,-81.95064695138629
9906,30327 Detroit Road,Westlake,OH,2580-48760,"30327 Detroit Road, Westlake, OH",41.46210605,-81.95622701544568
9907,3955 E Broad St,Whitehall,OH,76319-95711,"3955 E Broad St, Whitehall, OH",39.9712873,-82.8955931
9908,36505-B Euclid Ave,Willoughby,OH,2406-12023,"36505-B Euclid Ave, Willoughby, OH",41.628232,-81.426708
9909,36195 Euclid Ave,Willoughby,OH,19870-129824,"36195 Euclid Ave, Willoughby, OH",41.6292715,-81.4298478
9910,28053 Chagrin Blvd,Woodmere,OH,2324-239745,"28053 Chagrin Blvd, Woodmere, OH",41.4623382,-81.4832728
9911,3872 Burbank Rd,Wooster,OH,11284-103571,"3872 Burbank Rd, Wooster, OH",40.847066569754354,-81.94494810939197
9912,7176 North High Street,Worthington,OH,10289-99991,"7176 North High Street, Worthington, OH",40.1076166,-83.0158971
9914,4700 Belmont Ave,Youngstown,OH,48197-90385,"4700 Belmont Ave, Youngstown, OH",41.122529,-80.661645
9915,3387 Maple Ave,Zanesville,OH,72569-93001,"3387 Maple Ave, Zanesville, OH",39.950241,-82.0110729
9917,911 Holiday Dr,Ardmore,OK,11142-104300,"911 Holiday Dr, Ardmore, OK",34.18544075,-97.16571155287855
9918,2501 SE Washington Blvd,Bartlesville,OK,73842-121705,"2501 SE Washington Blvd, Bartlesville, OK",36.7185261,-95.9351401
9919,3801 East Frank Phillips Blvd.,Bartlesville,OK,13206-107099,"3801 East Frank Phillips Blvd., Bartlesville, OK",36.750503754830746,-95.93393804799892
9920,2050 W Kenosha Street,Broken Arrow,OK,11197-102123,"2050 W Kenosha Street, Broken Arrow, OK",36.0608808,-95.8448809
9921,1546 North 9th Street,Broken Arrow,OK,24934-239193,"1546 North 9th Street, Broken Arrow, OK",36.0625308,-95.7795691
9922,1150 E Hillside Dr,Broken Arrow,OK,70354-139507,"1150 E Hillside Dr, Broken Arrow, OK",36.0671111,-95.7765652830366
9923,1489 E 15th,Edmond,OK,10400-100065,"1489 E 15th, Edmond, OK",35.63835462894106,-97.46235491907267
9924,1509 South Broadway,Edmond,OK,2685-58159,"1509 South Broadway, Edmond, OK",35.6344094,-97.484042
9925,2929 E Memorial,Edmond,OK,11286-104403,"2929 E Memorial, Edmond, OK",35.6746702,-97.4190488
9926,909 West Danforth Road,Edmond,OK,27433-247392,"909 West Danforth Road, Edmond, OK",35.6674626,-97.496763
9927,1001 E 2ND ST,Edmond,OK,6857-83927,"1001 E 2ND ST, Edmond, OK",35.652693,-97.46704330508474
9928,100 N University Dr,Edmond,OK,70086-134936,"100 N University Dr, Edmond, OK",35.655730250000005,-97.47032859449375
9929,1200 E 2nd St,Edmond,OK,72664-64982,"1200 E 2nd St, Edmond, OK",35.6527791,-97.4680836
9930,2326 W Owen K. Garriott,Enid,OK,10612-101375,"2326 W Owen K. Garriott, Enid, OK",36.3914706,-97.9213809
9932,12111 South Vancouver Ave,Glenpool,OK,22602-222605,"12111 South Vancouver Ave, Glenpool, OK",35.949387,-96.01269
9933,2030 NW 82nd St,Lawton,OK,17056-178330,"2030 NW 82nd St, Lawton, OK",34.63025832653061,-98.4923083877551
9934,3908 Cache Road,Lawton,OK,10168-99962,"3908 Cache Road, Lawton, OK",34.62327103034013,-98.34088067482696
9935,7203 SE 29th Street,Midwest City,OK,10754-101629,"7203 SE 29th Street, Midwest City, OK",35.435311,-97.40426061222615
9936,7305 SE 29th St,Midwest City,OK,76482-98011,"7305 SE 29th St, Midwest City, OK",35.4352429,-97.3911632
9937,620 SW 19th Street,Moore,OK,10753-102015,"620 SW 19th Street, Moore, OK",35.31968157947693,-97.49536463378261
9938,2680 North Broadway,Moore,OK,23027-222607,"2680 North Broadway, Moore, OK",35.2930141,-97.4564628
9939,720 SW 19th St.,Moore,OK,5094-147311,"720 SW 19th St., Moore, OK",35.32140194878856,-97.49669766746517
9940,900 Asp Ave.,Norman,OK,70052-116984,"900 Asp Ave., Norman, OK",35.209703,-97.443791
9941,225 W Boyd,Norman,OK,11884-105594,"225 W Boyd, Norman, OK",35.211208224489795,-97.44284630612245
9942,820 W Main St,Norman,OK,11198-103824,"820 W Main St, Norman, OK",35.2184959,-97.4648186
9943,1400 24th Ave NW,Norman,OK,76719-100226,"1400 24th Ave NW, Norman, OK",35.2586834,-97.4765517
9945,1601 24th Avenue NW,Norman,OK,18317-166404,"1601 24th Avenue NW, Norman, OK",35.2586834,-97.4765517
9946,5920 SW 4th  Terrace,Oklahoma City,OK,8925-93707,"5920 SW 4th  Terrace, Oklahoma City, OK",35.46111624813979,-97.61941145614746
9947,200 S Oklahoma,Oklahoma City,OK,10518-100464,"200 S Oklahoma, Oklahoma City, OK",35.464155,-97.510603
9948,8500 N. Rockwell Ave.,Oklahoma City,OK,6543-57999,"8500 N. Rockwell Ave., Oklahoma City, OK",35.55637543591793,-97.638301
9949,3301 Northwest Expy,Oklahoma City,OK,9723-84827,"3301 Northwest Expy, Oklahoma City, OK",35.554589,-97.6304257
9950,3616 N May Avenue,Oklahoma City,OK,14406-115228,"3616 N May Avenue, Oklahoma City, OK",35.5183623,-97.5656687
9952,5400 N May Ave,Oklahoma City,OK,76339-90442,"5400 N May Ave, Oklahoma City, OK",35.5183623,-97.5656687
9953,13924 N Pennsylvania Ave,Oklahoma City,OK,72670-64981,"13924 N Pennsylvania Ave, Oklahoma City, OK",35.4764688,-97.5478351
9954,1901 Northwest Expressway,Oklahoma City,OK,6805-74044,"1901 Northwest Expressway, Oklahoma City, OK",35.5240264,-97.5443667
9955,1506 SW 74th,Oklahoma City,OK,7996-95385,"1506 SW 74th, Oklahoma City, OK",35.3917671,-97.5296467
9956,6430 Avondale Avenue,Oklahoma City,OK,6490-57939,"6430 Avondale Avenue, Oklahoma City, OK",35.53819031284948,-97.53092802218164
9957,1901 N.W. Expressway,OKLAHOMA CITY,OK,28596-249836,"1901 N.W. Expressway, OKLAHOMA CITY, OK",35.47652995,-97.52810980023732
9958,3360 N AVENUE,OKLAHOMA CITY,OK,29238-252149,"3360 N AVENUE, OKLAHOMA CITY, OK",34.1889911,-97.1305211
9959,2116 W. Memorial Road,Oklahoma City,OK,6544-57959,"2116 W. Memorial Road, Oklahoma City, OK",35.608435,-97.5509
9960,535 NW 9th St,Oklahoma City,OK,78095-116484,"535 NW 9th St, Oklahoma City, OK",35.47733401390919,-97.5218092862442
9961,7550 N May Ave,Oklahoma City,OK,10694-100468,"7550 N May Ave, Oklahoma City, OK",35.5183623,-97.5656687
9962,8315 N Rockwell Ave,Oklahoma City,OK,76132-87729,"8315 N Rockwell Ave, Oklahoma City, OK",35.55564544447852,-97.638503
9964,9035 North 121st,Owasso,OK,11145-103489,"9035 North 121st, Owasso, OK",36.28434526277368,-95.84049414321083
9965,9350 N 121st E Ave,Owasso,OK,76492-98015,"9350 N 121st E Ave, Owasso, OK",36.2866951,-95.8476569
9966,2005 N 14th St,Ponca City,OK,73841-121689,"2005 N 14th St, Ponca City, OK",36.7481895,-97.0673023
9968,4725 N Kickapoo,Shawnee,OK,10976-102016,"4725 N Kickapoo, Shawnee, OK",35.3386787,-96.9299131
9971,11073 S. Memorial Drive,Tulsa,OK,11288-103408,"11073 S. Memorial Drive, Tulsa, OK",36.0305054,-95.8865928
9972,10019 S Memorial Dr,Tulsa,OK,5110-143885,"10019 S Memorial Dr, Tulsa, OK",36.018854002899054,-95.88640930303396
9973,3535 S. Peoria,Tulsa,OK,10519-100532,"3535 S. Peoria, Tulsa, OK",36.0727093,-95.970828
9975,7437 S Olympia Ave W,Tulsa,OK,76890-121288,"7437 S Olympia Ave W, Tulsa, OK",36.055014299999996,-96.00117027401791
9976,5115 S Harvard Ave,Tulsa,OK,6797-78588,"5115 S Harvard Ave, Tulsa, OK",36.0983497,-95.940187
9977,7021 South Memorial Drive,Tulsa,OK,11199-74048,"7021 South Memorial Drive, Tulsa, OK",36.0627169,-95.8803001
9978,9524 E 81st Street,Tulsa,OK,11936-104883,"9524 E 81st Street, Tulsa, OK",36.0460191,-95.8695418
9979,7777 E Apache Street,Tulsa,OK,75902-103948,"7777 E Apache Street, Tulsa, OK",36.1908966,-95.88960177793865
9980,9014 S Yale Ave,Tulsa,OK,13634-106982,"9014 S Yale Ave, Tulsa, OK",36.0323772,-95.9225629
9981,5984 S Yale,Tulsa,OK,10570-101734,"5984 S Yale, Tulsa, OK",36.077046630400005,-95.9224817228
9982,1881 S. Yale,Tulsa,OK,26175-243757,"1881 S. Yale, Tulsa, OK",36.0710171,-95.9220955
9983,7777 East Apache St,Tulsa,OK,75800-104383,"7777 East Apache St, Tulsa, OK",36.1908966,-95.88960177793865
9985,1832 Utica Square,Tulsa,OK,6736-75785,"1832 Utica Square, Tulsa, OK",36.1422957,-95.9670516
9986,10711 E 71st St,Tulsa,OK,72671-65001,"10711 E 71st St, Tulsa, OK",36.0608773,-95.9528941
9987,400 Civic Ctr,Tulsa,OK,24996-215306,"400 Civic Ctr, Tulsa, OK",36.1498494,-95.9949918779723
9988,1701 S Yale Ave,Tulsa,OK,19312-200385,"1701 S Yale Ave, Tulsa, OK",36.0765216,-95.9221167
9990,7021 S. Memorial Dr.,Tulsa,OK,28524-249864,"7021 S. Memorial Dr., Tulsa, OK",36.0627169,-95.8803001
9991,8055 S. Olympia,Tulsa,OK,26173-243758,"8055 S. Olympia, Tulsa, OK",36.047481649999995,-96.00388992970964
9992,7101 S. Memorial Drive,Tulsa,OK,3439-92000,"7101 S. Memorial Drive, Tulsa, OK",36.0305054,-95.8865928
9993,5836 Northwest Expressway,Warr Acres,OK,9923-98861,"5836 Northwest Expressway, Warr Acres, OK",35.5465288,-97.6124044
9994,1700 Garth Brooks Blvd,Yukon,OK,76988-137291,"1700 Garth Brooks Blvd, Yukon, OK",35.480917149999996,-97.7636106748297
9995,1501 Garth Brooks Blvd,Yukon,OK,11146-103004,"1501 Garth Brooks Blvd, Yukon, OK",35.493359,-97.760114
9996,1990 14th Ave SE,Albany,OR,74304-77300,"1990 14th Ave SE, Albany, OR",44.6272608,-123.07960057964422
9997,2504 Santiam Hwy,Albany,OR,3410-87040,"2504 Santiam Hwy, Albany, OR",44.6354731,-123.0857338
9998,940 Pacific Blvd,Albany,OR,25108-237985,"940 Pacific Blvd, Albany, OR",44.63302776851786,-123.09302017265738
9999,2255 14th Ave SE,Albany,OR,27541-244910,"2255 14th Ave SE, Albany, OR",44.62874693716124,-123.07781455458951
10000,633 Hickory St NW,Albany,OR,13326-105968,"633 Hickory St NW, Albany, OR",44.6440909,-123.1160374
10001,17675 SW Farmington Rd,Aloha,OR,79457-101211,"17675 SW Farmington Rd, Aloha, OR",45.48047755,-122.8599631739681
10003,2301 Ashland St,Ashland,OR,73555-79347,"2301 Ashland St, Ashland, OR",42.185277,-122.67148525
10004,120 East Main Street,Ashland,OR,448-933,"120 East Main Street, Ashland, OR",42.1963526,-122.7137153174459
10006,1120 Campbell St.,Baker City,OR,49585-269685,"1120 Campbell St., Baker City, OR",44.7817398351222,-117.81962773076354
10007,1205 Campbell,Baker City,OR,74286-76340,"1205 Campbell, Baker City, OR",44.781585539506594,-117.82089152842228
10008,9350 SW Beaverton HIllsdale Hwy,Beaverton,OR,10169-99666,"9350 SW Beaverton HIllsdale Hwy, Beaverton, OR",45.4860029,-122.77275979472795
10009,14555 SW Teal Blvd,Beaverton,OR,74325-79122,"14555 SW Teal Blvd, Beaverton, OR",45.4423814,-122.82685604709584
10010,4037 SW 117th Avenue,Beaverton,OR,2915-85627,"4037 SW 117th Avenue, Beaverton, OR",45.4900266,-122.79839375
